timestamp,gyro_x,gyro_y,gyro_z
1755687071.260565,0.006,0.287,0.97
1755687071.381142,0.007,0.287,0.97
1755687071.502571,0.007,0.287,0.971
1755687071.6208131,0.006,0.287,0.97
1755687071.738938,0.006,0.286,0.97
1755687071.861345,0.006,0.287,0.97
1755687071.97969,0.007,0.287,0.97
1755687072.0982091,0.006,0.288,0.97
1755687072.2195652,0.006,0.288,0.97
1755687072.339366,0.006,0.287,0.97
1755687072.459858,0.006,0.287,0.97
1755687072.578458,0.006,0.287,0.97
1755687072.697095,0.007,0.287,0.971
1755687072.819576,0.007,0.287,0.97
1755687072.940182,0.006,0.287,0.97
1755687073.058754,0.007,0.287,0.97
1755687073.177452,0.006,0.287,0.97
1755687073.297968,0.007,0.287,0.97
1755687073.423577,0.007,0.287,0.97
1755687073.538868,0.007,0.288,0.971
1755687073.666464,0.007,0.287,0.971
1755687073.78861,0.007,0.287,0.97
1755687073.9010408,0.006,0.288,0.971
1755687074.019149,0.007,0.287,0.97
1755687074.137735,0.007,0.287,0.97
1755687074.256435,0.006,0.287,0.97
1755687074.378815,0.006,0.286,0.97
1755687074.499431,0.006,0.287,0.97
1755687074.618073,0.007,0.287,0.97
1755687074.736688,0.006,0.287,0.971
1755687074.857292,0.007,0.287,0.971
1755687074.979747,0.007,0.287,0.97
1755687075.098253,0.007,0.286,0.97
1755687075.216942,0.007,0.287,0.97
1755687075.337464,0.007,0.286,0.97
1755687075.458047,0.007,0.287,0.97
1755687075.576569,0.006,0.286,0.97
1755687075.697096,0.006,0.287,0.97
1755687075.8156831,0.006,0.287,0.97
1755687075.938213,0.007,0.286,0.97
1755687076.056832,0.006,0.287,0.97
1755687076.177407,0.006,0.286,0.97
1755687076.296056,0.006,0.286,0.97
1755687076.416554,0.007,0.287,0.971
1755687076.5430028,0.006,0.287,0.97
1755687076.668921,0.006,0.287,0.97
1755687076.7850492,0.007,0.286,0.971
1755687076.926621,0.007,0.287,0.97
1755687077.041259,0.007,0.287,0.969
1755687077.1578188,0.007,0.287,0.971
1755687077.274187,0.006,0.287,0.97
1755687077.405647,0.007,0.287,0.97
1755687077.518804,0.007,0.287,0.969
1755687077.6291132,0.007,0.287,0.97
1755687077.736886,0.006,0.286,0.97
1755687077.855387,0.006,0.286,0.97
1755687077.97585,0.006,0.286,0.97
1755687078.09645,0.006,0.287,0.97
1755687078.216989,0.006,0.287,0.97
1755687078.335586,0.006,0.287,0.97
1755687078.456207,0.007,0.287,0.97
1755687078.574778,0.006,0.287,0.97
1755687078.69365,0.006,0.287,0.97
1755687078.8139782,0.007,0.286,0.97
1755687078.9325922,0.007,0.287,0.97
1755687079.0555809,0.007,0.287,0.969
1755687079.1717,0.007,0.288,0.971
1755687079.292263,0.006,0.287,0.97
1755687079.410864,0.007,0.287,0.97
1755687079.53129,0.007,0.286,0.97
1755687079.651152,0.007,0.286,0.969
1755687079.771307,0.007,0.287,0.971
1755687079.889884,0.006,0.287,0.97
1755687080.008492,0.007,0.287,0.97
1755687080.129596,0.007,0.286,0.97
1755687080.247612,0.006,0.287,0.97
1755687080.372604,0.006,0.287,0.97
1755687080.503546,0.006,0.287,0.97
1755687080.62208,0.007,0.287,0.971
1755687080.73696,0.007,0.288,0.971
1755687080.866517,0.007,0.287,0.97
1755687080.9817128,0.007,0.287,0.97
1755687081.093041,0.007,0.287,0.971
1755687081.2062771,0.006,0.286,0.969
1755687081.324595,0.006,0.287,0.97
1755687081.452925,0.006,0.286,0.97
1755687081.577249,0.007,0.288,0.97
1755687081.6895192,0.006,0.286,0.97
1755687081.8069592,0.005,0.287,0.971
1755687081.921689,0.006,0.287,0.971
1755687082.043178,0.007,0.287,0.97
1755687082.170966,0.007,0.287,0.97
1755687082.284085,0.007,0.286,0.969
1755687082.405185,0.007,0.286,0.97
1755687082.519226,0.006,0.287,0.97
1755687082.640471,0.007,0.287,0.97
1755687082.758258,0.006,0.287,0.97
1755687082.878754,0.007,0.287,0.971
1755687082.997778,0.006,0.286,0.969
1755687083.1158452,0.006,0.286,0.97
1755687083.243642,0.007,0.286,0.97
1755687083.364918,0.006,0.287,0.971
1755687083.490288,0.006,0.287,0.97
1755687083.597755,0.007,0.287,0.971
1755687083.7145689,0.006,0.287,0.97
1755687083.833368,0.006,0.286,0.971
1755687083.953892,0.006,0.287,0.97
1755687084.076986,0.006,0.288,0.97
1755687084.218218,0.007,0.286,0.97
1755687084.324141,0.007,0.287,0.97
1755687084.438644,0.006,0.287,0.97
1755687084.550297,0.007,0.287,0.97
1755687084.669075,0.007,0.286,0.971
1755687084.789461,0.007,0.287,0.97
1755687084.9080262,0.006,0.287,0.971
1755687085.02853,0.006,0.287,0.968
1755687085.147194,0.007,0.287,0.963
1755687085.2676852,0.007,0.272,1.004
1755687085.386266,0.007,0.252,0.981
1755687085.506801,0.141,0.182,1.221
1755687085.625437,0.315,-0.067,1.194
1755687085.744024,0.024,0.203,1.012
1755687085.864609,0.275,-0.318,1.492
1755687085.987475,0.195,-0.343,0.983
1755687086.103742,-0.238,-0.193,0.883
1755687086.2223182,-0.606,-0.147,0.139
1755687086.3428218,-0.901,-0.328,-0.23
1755687086.461512,-1.055,-0.234,-0.138
1755687086.582264,-0.695,-0.145,0.441
1755687086.700577,-0.6,-0.174,0.02
1755687086.8211808,-0.547,-1.237,0.241
1755687086.939662,-0.246,-1.71,-0.509
1755687087.06351,-0.036,-1.22,-0.362
1755687087.210998,0.174,-0.935,-0.057
1755687087.332151,0.246,-1.019,0.323
1755687087.45867,0.167,-0.895,0.271
1755687087.574007,0.053,-0.787,0.771
1755687087.6882198,0.071,-1.059,1.117
1755687087.805991,0.676,-1.275,0.417
1755687087.923669,0.665,-1.112,0.426
1755687088.038522,0.679,-0.703,-0.572
1755687088.170283,0.52,-1.693,-0.649
1755687088.2817972,0.886,-1.588,-0.223
1755687088.394806,0.388,-1.512,0.119
1755687088.514097,0.314,-0.918,0.007
1755687088.62949,1.383,-2.47,-0.46
1755687088.759104,1.549,-0.679,0.848
1755687088.870486,0.325,0.318,2.46
1755687088.989918,0.88,-1.209,1.584
1755687089.103005,1.397,-0.979,-0.105
1755687089.216341,0.344,-2.333,-1.038
1755687089.336856,1.173,-1.89,0.258
1755687089.449543,0.67,-0.297,1.094
1755687089.568214,0.665,-0.473,2.462
1755687089.68867,0.74,-0.533,0.675
1755687089.807358,0.266,-1.613,-0.579
1755687089.927916,0.517,-1.366,-0.224
1755687090.0465128,0.658,-0.355,0.324
1755687090.16868,0.396,0.63,1.627
1755687090.286853,0.044,0.595,1.651
1755687090.404298,0.924,-0.467,0.736
1755687090.524889,0.436,-2.487,0.156
1755687090.6455371,0.503,-1.032,0.523
1755687090.763923,0.607,0.299,0.735
1755687090.882626,0.199,1.277,2.199
1755687091.003335,0.85,-0.313,0.913
1755687091.121806,0.257,-1.573,-0.16
1755687091.242337,-0.029,-1.857,-0.654
1755687091.361593,0.745,-0.831,0.748
1755687091.482347,0.287,0.786,2.55
1755687091.6000588,0.352,-0.417,1.1
1755687091.720528,0.708,-1.235,0.384
1755687091.8392031,-0.079,-2.242,-0.415
1755687091.957728,0.399,-0.97,0.445
1755687092.078319,0.343,-0.266,1.589
1755687092.198847,-0.344,0.675,1.088
1755687092.317534,-0.427,-0.33,0.085
1755687092.436219,-0.029,-0.496,0.741
1755687092.556768,-0.299,-1.225,3.04
1755687092.681236,0.23,-0.471,1.18
1755687092.7958772,0.578,0.034,0.351
1755687092.914552,-0.176,-0.054,-0.423
1755687093.038284,0.324,-0.054,0.056
1755687093.1537,0.011,-0.93,2.872
1755687093.2743192,0.645,-1.114,2.352
1755687093.392843,0.626,-0.156,1.343
1755687093.513788,0.629,-0.788,0.982
1755687093.632028,-0.345,0.08,-1.416
1755687093.752542,0.122,0.208,-0.081
1755687094.025913,0.372,0.463,-0.183
1755687094.1326,2.97,-0.059,3.75
1755687094.27607,0.942,0.101,2.245
1755687094.388034,0.699,-0.361,1.141
1755687094.503084,0.525,-0.294,0.899
1755687094.6175969,-0.203,0.271,-0.134
1755687094.738583,0.166,-0.402,-0.366
1755687094.846048,2.017,0.136,0.562
1755687094.955677,0.803,-0.834,3.074
1755687095.0955431,0.065,0.01,1.619
1755687095.212489,1.385,-0.816,2.121
1755687095.327523,0.374,0.388,0.361
1755687095.437726,-0.162,-0.311,-0.492
1755687095.55302,-0.253,0.145,-0.422
1755687095.6682298,0.202,-0.299,-0.024
1755687095.807917,1.466,0.724,1.297
1755687095.925048,0.029,0.027,2.209
1755687096.042758,1.102,-0.41,1.406
1755687096.209325,-0.264,0.102,0.657
1755687096.327245,-0.089,0.142,0.413
1755687096.453996,-0.102,-0.014,1.029
1755687096.621585,-0.248,-0.122,0.845
1755687096.74695,-0.041,-0.161,0.993
1755687096.859402,0.033,-0.188,0.971
1755687096.981428,0.043,-0.29,1.231
1755687097.102389,-0.232,0.47,0.382
1755687097.223954,-0.302,1.35,0.123
1755687097.352708,-0.15,1.003,0.072
1755687097.467885,-0.28,1.116,0.253
1755687097.584148,0.005,0.699,1.204
1755687097.690817,0.94,1.395,0.313
1755687097.802783,0.415,1.077,-2.253
1755687097.931932,0.124,1.201,-1.25
1755687098.0554812,0.778,1.104,0.001
1755687098.16524,0.493,0.998,0.735
1755687098.2757509,-0.035,0.68,1.282
1755687098.393388,0.404,0.47,1.527
1755687098.5106,1.128,1.662,-0.616
1755687098.634175,0.042,1.093,-1.395
1755687098.749989,0.091,1.215,-1.256
1755687098.866016,0.768,1.053,-0.557
1755687098.97921,0.575,1.4,1.085
1755687099.096464,0.224,0.167,1.849
1755687099.211178,0.852,0.898,1.056
1755687099.3341482,1.556,2.103,-0.872
1755687099.451273,-0.167,0.835,-1.315
1755687099.562398,0.162,0.745,-1.54
1755687099.677071,0.931,0.71,-0.439
1755687099.809885,0.218,0.836,1.659
1755687099.954331,0.213,0.309,2.061
1755687100.308037,0.975,1.564,0.451
1755687100.435008,0.483,1.369,-1.903
1755687100.549181,-0.239,0.744,-1.562
1755687100.6656451,0.789,1.213,-0.246
1755687100.79407,0.512,1.541,0.679
1755687100.9105952,0.297,0.427,1.547
1755687101.042447,0.635,0.824,0.975
1755687101.1617868,1.196,1.4,-0.196
1755687101.281929,-0.136,0.909,-1.403
1755687101.400181,0.102,0.828,-1.381
1755687101.523741,0.66,0.473,-0.466
1755687101.63562,0.366,1.234,0.493
1755687101.7473311,0.356,0.378,2.317
1755687101.87434,0.918,1.014,0.482
1755687101.986724,0.611,1.26,-1.045
1755687102.1055338,-0.226,0.53,-1.11
1755687102.218127,0.175,0.554,-1.155
1755687102.328906,0.533,1.126,0.528
1755687102.4385128,-0.604,1.261,0.48
1755687102.5538712,-0.31,0.476,0.446
1755687102.674356,0.354,0.979,0.597
1755687102.784711,-0.241,0.698,0.679
1755687102.900464,-0.118,0.847,-0.139
1755687103.015668,0.237,1.179,-0.49
1755687103.144593,-0.499,1.623,-0.161
1755687103.269791,0.236,0.69,-0.915
1755687103.384923,0.357,0.978,0.587
1755687103.499939,-0.044,0.58,1.222
1755687103.612433,-0.026,1.153,0.083
1755687103.724372,0.014,1.093,0.008
1755687103.845183,0.085,1.226,-0.727
1755687103.964339,-0.06,1.968,-0.74
1755687104.080425,0.11,0.867,-0.662
1755687104.191231,0.55,0.445,-0.103
1755687104.3000672,-0.156,1.661,1.23
1755687104.416588,0.111,1.15,0.216
1755687104.534383,0.259,0.891,0.88
1755687104.652386,0.371,1.745,-1.065
1755687104.773806,0.65,1.858,-1.44
1755687104.8864331,0.285,1.094,-0.437
1755687104.9999108,0.967,2.127,1.274
1755687105.1185129,-0.437,0.832,1.564
1755687105.2443829,0.117,1.203,0.822
1755687105.350179,0.633,0.907,0.565
1755687105.47728,0.96,1.441,-1.048
1755687105.593374,0.439,0.577,-0.725
1755687105.706906,0.508,1.32,0.74
1755687105.820822,0.258,1.193,1.322
1755687105.944614,0.157,0.949,0.431
1755687106.059125,0.24,0.445,1.092
1755687106.1842308,0.377,2.335,-0.542
1755687106.2921128,0.862,1.314,-1.389
1755687106.409015,-0.086,0.736,0.256
1755687106.519373,-0.036,1.084,1.323
1755687106.631069,-0.241,0.829,0.986
1755687106.74659,0.039,0.786,0.35
1755687106.858752,-0.057,0.683,0.167
1755687106.973438,-0.1,1.72,-0.755
1755687107.087959,0.092,1.115,-0.705
1755687107.199171,0.329,1.184,1.289
1755687107.321168,1.328,0.884,0.799
1755687107.444711,0.239,1.351,-0.972
1755687107.559541,0.057,1.013,-1.287
1755687107.668124,0.277,0.465,-0.976
1755687107.787882,0.296,1.619,0.526
1755687107.896478,0.446,0.716,1.683
1755687108.011849,1.055,0.959,0.861
1755687108.142226,1.09,1.258,0.072
1755687108.250981,0.023,0.445,-1.213
1755687108.359383,0.614,0.358,-2.037
1755687108.473193,0.48,1.52,-0.571
1755687108.598807,0.287,1.231,0.222
1755687108.714241,0.551,0.789,1.16
1755687108.823381,1.46,1.567,0.871
1755687108.935969,0.738,0.712,0.8
1755687109.048942,-0.042,0.664,-2.194
1755687109.168117,0.377,0.454,-1.225
1755687109.27533,0.451,1.605,0.172
1755687109.3826408,0.485,-0.459,0.735
1755687109.495479,1.531,0.388,1.089
1755687109.610066,0.843,0.788,1.169
1755687109.7193868,0.639,0.396,1.637
1755687109.831977,1.982,0.298,1.211
1755687109.942356,0.298,-0.124,0.561
1755687110.0451488,0.151,0.168,-0.66
1755687110.1636522,-0.212,-0.245,-0.529
1755687110.2755232,0.557,0.068,0.194
1755687110.3911092,1.035,-0.221,1.213
1755687110.505358,1.314,0.87,1.507
1755687110.612875,0.719,0.574,1.382
1755687110.7264,0.407,0.267,1.58
1755687110.8392909,1.816,0.512,0.972
1755687110.951835,0.607,0.294,0.62
1755687111.066636,0.111,0.011,0.254
1755687111.174986,-0.223,-0.045,-0.378
1755687111.284823,-0.127,-0.048,0.512
1755687111.562547,0.529,0.504,0.653
1755687111.672174,0.833,1.229,1.45
1755687111.7941911,1.286,0.413,2.842
1755687111.903542,0.434,1.002,1.638
1755687112.0182211,1.062,0.367,1.28
1755687112.134612,0.233,0.518,0.211
1755687112.2500749,-0.401,-0.123,-0.304
1755687112.37946,-0.218,-0.0,-0.146
1755687112.493958,-0.096,-0.101,-0.095
1755687112.607807,1.703,0.762,1.871
1755687112.719245,0.261,1.612,1.653
1755687112.8312829,1.087,0.238,2.281
1755687112.943222,0.249,0.195,1.183
1755687113.0652008,0.172,-0.341,1.241
1755687113.176075,0.368,0.49,0.841
1755687113.283471,0.157,-0.63,-0.411
1755687113.395613,1.086,1.657,1.009
1755687113.5079648,1.437,1.279,1.448
1755687113.62537,1.085,1.283,0.516
1755687113.747309,0.273,0.239,0.841
1755687113.8591518,0.246,0.634,0.564
1755687113.9662778,0.521,0.163,0.879
1755687114.0797188,1.677,-0.904,2.152
1755687114.187456,0.387,-0.787,1.318
1755687114.3006568,0.251,-0.511,1.454
1755687114.415634,-0.045,-1.304,0.442
1755687114.52292,1.019,0.417,0.672
1755687114.6374578,2.304,0.999,1.517
1755687114.748526,1.448,0.704,0.779
1755687114.858906,1.016,0.982,0.065
1755687114.9656909,0.65,0.633,0.778
1755687115.07654,2.372,0.296,1.479
1755687115.20576,0.657,-1.394,2.222
1755687115.322476,0.314,-0.663,1.29
1755687115.4367082,0.517,-0.448,1.364
1755687115.54987,1.025,0.189,0.412
1755687115.662483,1.534,0.48,0.999
1755687115.8027709,2.281,1.35,1.617
1755687115.9125571,1.147,0.562,0.587
1755687116.02717,0.159,-0.111,1.464
1755687116.13495,0.079,-1.453,0.76
1755687116.252575,0.426,0.239,0.404
1755687116.3754098,1.264,-0.077,1.666
1755687116.494333,0.787,-0.171,1.77
1755687116.619856,0.606,-0.537,0.684
1755687116.748126,0.476,-0.32,0.851
1755687116.864723,1.238,0.81,0.698
1755687116.9840078,1.88,1.236,0.653
1755687117.097537,1.062,0.89,1.181
1755687117.217396,0.828,0.448,-0.164
1755687117.330444,0.397,0.68,0.482
1755687117.451311,3.738,-1.864,1.193
1755687117.570221,1.526,-0.587,1.298
1755687117.691007,0.564,-0.755,0.791
1755687117.809907,3.141,0.269,2.063
1755687117.9307652,2.042,0.142,0.801
1755687118.049675,1.126,0.596,0.744
1755687118.170518,1.17,0.032,0.945
1755687118.2894368,3.18,-2.238,1.828
1755687118.408416,1.547,-0.659,0.968
1755687118.529311,0.52,-0.486,0.308
1755687118.6502242,1.229,0.718,0.485
1755687118.76915,1.941,0.369,1.088
1755687118.8880372,1.161,0.747,0.49
1755687119.008976,0.287,0.94,0.589
1755687119.1279008,1.175,-1.225,1.524
1755687119.248839,0.83,-1.471,0.976
1755687119.367632,0.234,-0.807,0.393
1755687119.489252,1.056,1.441,0.729
1755687119.607456,0.65,0.16,2.164
1755687119.729267,0.672,0.916,1.077
1755687119.848733,0.402,0.58,-0.237
1755687119.967051,3.257,-1.345,2.121
1755687120.0871758,1.003,-0.604,1.426
1755687120.208042,0.181,-0.442,0.454
1755687120.3269892,0.226,0.727,0.92
1755687120.4459898,1.542,0.094,1.402
1755687120.5676951,0.888,0.704,1.091
1755687120.6859488,-0.02,0.046,0.886
1755687120.806769,1.36,0.142,0.978
1755687120.925762,1.865,-1.98,1.368
1755687121.0466812,1.04,-0.293,1.247
1755687121.165646,0.083,-0.314,0.937
1755687121.286551,-0.539,0.323,0.071
1755687121.406506,-0.319,0.354,0.143
1755687121.524468,-0.109,0.112,-0.423
1755687121.6453812,0.128,1.853,-0.691
1755687121.7662568,0.294,0.404,1.162
1755687121.885165,0.029,0.54,1.17
1755687122.004153,0.358,0.467,0.717
1755687122.126367,0.115,0.171,0.966
1755687122.243992,0.058,-0.021,1.459
1755687122.364897,0.854,0.451,1.124
1755687122.483868,1.358,1.144,0.375
1755687122.6363149,1.345,0.824,-0.577
1755687122.750516,1.089,1.707,-0.74
1755687122.919428,0.656,1.502,0.173
1755687123.043013,0.865,1.213,0.267
1755687123.162143,0.838,0.136,0.881
1755687123.282345,0.506,0.094,1.338
1755687123.3960462,0.426,-0.483,1.365
1755687123.517049,0.311,-0.644,2.109
1755687123.656697,0.361,-0.587,1.343
1755687123.823359,0.526,0.022,0.481
1755687123.9424489,1.282,0.411,0.408
1755687124.0545778,2.231,0.758,0.617
1755687124.163145,1.646,1.227,0.792
1755687124.283862,1.71,1.031,0.886
1755687124.4027,1.127,-0.315,0.809
1755687124.5289652,0.9,-0.191,0.832
1755687124.6586392,0.725,-0.878,0.277
1755687124.7643268,0.469,-0.931,0.721
1755687124.8724658,0.689,-0.48,1.777
1755687124.993654,0.868,-0.001,1.669
1755687125.11331,0.861,-0.146,1.699
1755687125.234884,1.125,-0.583,1.76
1755687125.34998,0.212,0.093,0.242
1755687125.4627688,0.03,0.006,-0.747
1755687125.572625,0.396,0.196,-0.73
1755687125.689536,0.954,-0.048,1.401
1755687125.824314,1.325,0.035,1.989
1755687125.942646,0.763,0.117,1.91
1755687126.072149,0.818,0.231,1.652
1755687126.2017589,0.84,0.157,1.829
1755687126.323363,0.484,-0.153,1.012
1755687126.434068,0.134,-0.152,0.21
1755687126.544485,0.075,-0.074,-0.782
1755687126.652313,0.013,-0.004,-0.693
1755687126.765167,0.21,-0.669,0.761
1755687126.88238,0.41,-0.231,1.738
1755687127.0018728,1.083,-0.0,1.939
1755687127.115296,0.624,0.03,2.089
1755687127.231846,0.81,-0.264,2.034
1755687127.353002,0.839,-0.065,1.28
1755687127.46836,0.42,-0.142,-0.141
1755687127.580446,-0.145,0.115,-0.654
1755687127.691123,-0.124,0.06,-0.413
1755687127.807536,0.49,-0.363,0.78
1755687127.92179,1.295,-0.382,2.212
1755687128.0505862,0.942,-0.542,2.308
1755687128.163614,1.121,-0.025,2.233
1755687128.273396,0.421,-0.165,0.502
1755687128.3827178,0.013,-0.02,-0.6
1755687128.506495,-0.128,0.042,-0.776
1755687128.617913,0.453,-0.215,-0.053
1755687128.7365592,1.05,-0.407,3.299
1755687128.8470788,0.294,0.934,2.402
1755687128.961952,0.435,0.046,2.641
1755687129.0973818,0.147,-0.104,0.22
1755687129.2061498,-0.233,-0.11,-0.285
1755687129.318782,-0.274,0.424,-0.302
1755687129.4394162,0.361,0.054,0.168
1755687129.560252,1.128,0.004,1.59
1755687129.679056,1.058,-0.671,1.932
1755687129.7981582,1.088,-0.004,1.868
1755687129.9191449,1.129,0.406,1.006
1755687130.0402062,0.639,0.031,0.922
1755687130.15899,-0.109,0.074,0.513
1755687130.277897,-0.159,0.173,0.821
1755687130.398889,-0.093,-0.037,0.406
1755687130.521533,0.54,0.192,-0.243
1755687130.638826,2.042,0.469,2.287
1755687130.768606,0.76,0.24,1.868
1755687130.8785548,0.866,0.448,1.15
1755687130.9977238,0.998,0.175,1.244
1755687131.118672,0.886,-0.25,1.049
1755687131.2377238,0.114,0.259,-0.075
1755687131.356784,-0.026,0.182,0.799
1755687131.478762,0.021,0.214,0.45
1755687131.5966651,0.566,0.203,0.812
1755687131.7176929,0.874,-0.419,1.277
1755687131.84148,0.633,-0.206,1.047
1755687131.958841,0.73,0.068,1.411
1755687132.076809,0.01,0.552,-0.259
1755687132.206513,-0.08,0.127,0.691
1755687132.316788,-0.005,0.116,0.551
1755687132.4392672,0.5,0.251,0.762
1755687132.556679,1.101,0.314,1.03
1755687132.6776488,1.09,0.29,1.625
1755687132.796724,1.121,0.298,1.396
1755687132.915978,1.08,0.346,1.082
1755687133.036792,0.243,0.39,0.465
1755687133.1586,0.164,0.001,0.877
1755687133.276884,0.249,-0.266,0.396
1755687133.395827,0.881,0.23,0.981
1755687133.516875,1.225,0.111,1.545
1755687133.638414,0.993,0.051,1.463
1755687133.75696,1.024,0.248,1.26
1755687133.876043,0.543,0.231,0.768
1755687134.002433,0.113,0.286,-1.923
1755687134.115981,0.144,0.136,-0.006
1755687134.2366998,0.916,0.236,0.73
1755687134.355826,1.372,-0.095,1.635
1755687134.47976,1.098,0.013,1.653
1755687134.595671,0.962,0.329,1.07
1755687134.714755,1.08,-0.01,1.195
1755687134.8356931,0.379,0.285,0.509
1755687134.954786,-0.119,0.351,0.224
1755687135.075678,-0.072,-0.257,1.435
1755687135.194728,-0.121,-0.142,1.497
1755687135.317217,-0.117,0.079,0.967
1755687135.434793,-0.301,0.279,0.322
1755687135.553843,0.169,-0.161,1.322
1755687135.67636,0.442,-0.342,1.282
1755687135.7958772,0.53,-0.198,1.135
1755687135.914927,0.198,-0.202,0.76
1755687136.034048,-0.649,0.167,0.307
1755687136.1550431,-0.832,0.351,0.397
1755687136.274049,-0.878,-0.094,-0.421
1755687136.395414,-0.923,-0.149,-0.507
1755687136.5140731,-0.916,-0.219,0.875
1755687136.636112,-0.853,-0.103,0.924
1755687136.75521,-0.962,-0.038,-0.232
1755687136.876212,-0.985,0.228,0.604
1755687136.995287,-0.894,-0.067,0.325
1755687137.114413,-0.928,-0.07,-0.511
1755687137.23543,-0.984,-0.083,0.752
1755687137.35669,-0.834,-0.178,-0.917
1755687137.483045,-0.963,-0.152,-0.183
1755687137.599301,-1.021,0.047,0.724
1755687137.717215,-0.875,-0.009,-0.113
1755687137.834681,-1.072,0.222,0.475
1755687137.9563498,-0.894,-0.068,-0.319
1755687138.085687,-0.881,-0.062,-0.087
1755687138.199811,-0.65,-0.39,0.042
1755687138.314854,-0.461,0.271,0.575
1755687138.435893,-0.526,1.177,0.598
1755687138.554941,0.177,1.261,-0.002
1755687138.6785212,1.067,1.635,-0.713
1755687138.794971,0.217,0.957,-0.169
1755687138.915966,0.164,0.919,-0.124
1755687139.0349,0.207,0.858,0.249
1755687139.154047,0.315,0.916,0.316
1755687139.274762,0.073,0.756,-0.063
1755687139.3966951,0.164,0.744,-0.319
1755687139.5147588,0.421,0.858,0.108
1755687139.635172,0.129,0.737,0.516
1755687139.756201,0.194,0.761,0.604
1755687139.874461,0.176,0.896,0.154
1755687139.994755,0.191,0.857,0.196
1755687140.11385,0.08,0.722,0.709
1755687140.232928,0.18,0.771,0.562
1755687140.365734,0.119,0.834,0.527
1755687140.4885209,0.126,0.8,0.575
1755687140.607677,0.13,1.004,0.212
1755687140.717091,0.086,1.008,0.163
1755687140.83399,0.171,0.815,0.618
1755687140.95304,0.147,0.764,0.597
1755687141.0739908,0.042,0.756,0.609
1755687141.193098,0.026,0.993,0.397
1755687141.314058,0.049,0.696,0.503
1755687141.4412632,-0.069,0.756,0.775
1755687141.554197,-0.077,0.777,0.688
1755687141.673219,-0.069,0.701,0.856
1755687141.7922392,-0.352,0.808,0.852
1755687141.913195,-0.566,0.609,0.766
1755687142.0340018,-0.63,0.269,0.209
1755687142.1530712,-0.636,0.042,-0.476
1755687142.272461,-0.821,0.422,0.031
1755687142.393004,-0.846,0.99,0.201
1755687142.5137851,-0.785,-0.15,0.235
1755687142.6329129,-0.717,0.751,-0.006
1755687142.75198,-0.619,0.654,-0.267
1755687142.872939,-0.72,0.244,-0.75
1755687142.991891,-0.841,0.39,-0.06
1755687143.112908,-0.805,0.583,-0.047
1755687143.23191,-0.758,0.42,-0.52
1755687143.372649,-0.851,0.586,0.009
1755687143.517118,-0.805,0.509,0.097
1755687143.6290188,-0.797,0.545,-0.415
1755687143.737146,-0.843,0.417,0.019
1755687143.859954,-0.792,0.467,0.049
1755687143.97247,-0.765,0.562,-0.412
1755687144.090639,-0.878,-0.148,-0.536
1755687144.2098,-0.691,1.406,0.323
1755687144.315666,-0.308,0.377,-1.338
1755687144.432666,-0.197,0.167,-1.112
1755687144.55175,-0.313,-0.257,-0.722
1755687144.672668,-0.618,-0.156,-0.809
1755687144.791735,-0.538,-0.159,-0.851
1755687144.910741,-0.456,-0.099,-0.933
1755687145.031752,-0.648,-0.142,-0.735
1755687145.1527371,-0.627,-0.081,-0.724
1755687145.271733,-0.502,-0.085,-0.856
1755687145.3907351,-0.685,-0.011,-0.712
1755687145.511713,-0.419,-0.248,-0.764
1755687145.6307352,-0.66,0.237,-0.712
1755687145.7515578,-0.725,0.306,-0.657
1755687145.873292,-0.698,0.151,-0.441
1755687145.991637,-0.732,0.356,-0.567
1755687146.110635,-0.708,0.462,-0.698
1755687146.231628,-0.66,0.301,-0.147
1755687146.351987,-0.548,0.583,0.72
1755687146.4699872,-0.422,0.791,0.59
1755687146.593976,-0.388,0.678,0.48
1755687146.7116458,-0.364,0.992,-0.163
1755687146.830645,-0.352,0.689,-0.557
1755687146.949565,-0.454,0.83,-0.446
1755687147.070516,-0.479,0.653,0.2
1755687147.189533,-0.585,0.516,0.501
1755687147.310658,-0.504,0.732,0.508
1755687147.46672,-0.473,0.776,0.449
1755687147.5697842,-0.545,0.681,0.55
1755687147.687357,-0.36,0.82,0.108
1755687147.8022249,-0.195,1.317,-0.808
1755687147.9102972,-0.343,0.833,-0.219
1755687148.032992,-0.292,0.292,-0.625
1755687148.149444,-0.316,-0.336,-0.853
1755687148.270417,-0.251,-0.573,-0.813
1755687148.390358,-0.244,-0.539,-0.9
1755687148.508458,-0.137,-0.846,-1.008
1755687148.629339,-0.607,-0.043,-0.224
1755687148.748352,0.065,-1.347,-0.794
1755687148.869303,-0.304,-0.384,-0.603
1755687148.988328,-0.163,-0.492,-0.493
1755687149.109304,-0.174,-1.013,-0.845
1755687149.228312,-0.309,-0.338,-0.003
1755687149.3492851,0.018,-0.998,-0.732
1755687149.469378,-0.595,-0.705,-0.326
1755687149.587332,-0.349,0.232,-0.341
1755687149.708229,0.314,-1.177,-0.92
1755687149.83043,-0.886,-0.52,-0.528
1755687149.948231,0.081,-0.623,-0.732
1755687150.067271,-0.079,-0.768,-0.394
1755687150.199771,-0.905,-0.394,-0.749
1755687150.3163588,0.335,-0.941,-0.615
1755687150.428118,-0.443,-0.812,-0.646
1755687150.5471392,-0.458,-0.6,-0.489
1755687150.669014,0.32,-1.103,-0.601
